Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Calories_lag_1,Calories_lag_2,Calories_lag_3,Calories_lag_7,TotalSteps_lag_1,TotalSteps_lag_2,TotalSteps_lag_3,TotalSteps_lag_7,TotalDistance_lag_1,TotalDistance_lag_2,TotalDistance_lag_3,TotalDistance_lag_7,VeryActiveMinutes_lag_1,VeryActiveMinutes_lag_2,VeryActiveMinutes_lag_3,VeryActiveMinutes_lag_7,FairlyActiveMinutes_lag_1,FairlyActiveMinutes_lag_2,FairlyActiveMinutes_lag_3,FairlyActiveMinutes_lag_7,LightlyActiveMinutes_lag_1,LightlyActiveMinutes_lag_2,LightlyActiveMinutes_lag_3,LightlyActiveMinutes_lag_7,SedentaryMinutes_lag_1,SedentaryMinutes_lag_2,SedentaryMinutes_lag_3,SedentaryMinutes_lag_7,Calories_rolling_mean_3,Calories_rolling_std_3,Calories_rolling_mean_7,Calories_rolling_std_7,TotalSteps_rolling_mean_3,TotalSteps_rolling_std_3,TotalSteps_rolling_mean_7,TotalSteps_rolling_std_7,TotalDistance_rolling_mean_3,TotalDistance_rolling_std_3,TotalDistance_rolling_mean_7,TotalDistance_rolling_std_7,VeryActiveMinutes_rolling_mean_3,VeryActiveMinutes_rolling_std_3,VeryActiveMinutes_rolling_mean_7,VeryActiveMinutes_rolling_std_7,LightlyActiveMinutes_rolling_mean_3,LightlyActiveMinutes_rolling_std_3,LightlyActiveMinutes_rolling_mean_7,LightlyActiveMinutes_rolling_std_7,SedentaryMinutes_rolling_mean_3,SedentaryMinutes_rolling_std_3,SedentaryMinutes_rolling_mean_7,SedentaryMinutes_rolling_std_7,target_calories_next_day
4702921684,2016-05-09,8232,6.67999982833862,6.67999982833862,0.0,0.0,0.569999992847443,6.09999990463257,0.0,0,12,253,746,2990,3287.0,3683.0,2859.0,2859.0,12857.0,14370.0,6943.0,7245.0,10.4300003051758,11.6499996185303,5.63000011444092,5.92000007629395,9.0,5.0,1.0,5.0,125.0,46.0,16.0,40.0,192.0,439.0,207.0,195.0,1019.0,577.0,682.0,1131.0,3276.3333333333335,412.1035468584728,3120.4285714285716,291.0256902422054,11390.0,3924.8119700184384,9663.42857142857,2857.816582471244,9.23666667938234,3.1824726808169337,7.8442856924874516,2.310640962571806,5.0,3.9999999999999933,4.571428571428571,3.3094381626464866,279.3333333333333,138.47863854520423,262.57142857142856,88.41541559188487,759.3333333333334,230.92495173396324,805.7142857142857,196.15530775868592,3172.0
4702921684,2016-05-10,10613,8.60999965667725,8.60999965667725,0.0,0.0799999982118607,1.87999999523163,6.65000009536743,0.0,1,37,262,701,3172,2990.0,3287.0,3683.0,3145.0,8232.0,12857.0,14370.0,9454.0,6.67999982833862,10.4300003051758,11.6499996185303,7.67000007629395,0.0,9.0,5.0,0.0,12.0,125.0,46.0,0.0,253.0,192.0,439.0,313.0,746.0,1019.0,577.0,729.0,3320.0,347.6765738441405,3139.1428571428573,275.1941306129351,11819.666666666666,3197.7814705406854,9804.42857142857,2740.550969978048,9.586666584014909,2.5901029521163137,7.95285708563669,2.221281242750964,4.666666666666667,4.509249752822888,3.857142857142857,3.716116764786033,294.6666666666667,128.6636441786619,270.85714285714283,83.61504763184789,780.6666666666666,223.02989336260117,750.7142857142857,133.81668342140588,3069.0
4702921684,2016-05-11,9810,7.96000003814697,7.96000003814697,0.0,0.779999971389771,2.16000008583069,4.98000001907349,0.0,10,41,235,784,3069,3172.0,2990.0,3287.0,3004.0,10613.0,8232.0,12857.0,8161.0,8.60999965667725,6.67999982833862,10.4300003051758,6.61999988555908,1.0,0.0,9.0,4.0,37.0,12.0,125.0,15.0,262.0,253.0,192.0,251.0,701.0,746.0,1019.0,757.0,3149.6666666666665,149.75424312296934,3143.0,275.478976814323,10567.333333333334,2312.83815545605,9970.0,2750.8425375994657,8.573333263397224,1.875269103986651,8.087142739977162,2.229728756620094,3.3333333333333335,4.93288286231624,4.0,3.5590260840104375,235.66666666666666,38.08324215889878,263.57142857142856,81.52679956688506,822.0,172.08428167615983,746.7142857142857,134.98730099002435,1240.0
5553957443,2016-04-19,15482,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,69,28,249,756,2284,1683.0,1397.0,1831.0,2026.0,3727.0,655.0,5771.0,11596.0,2.4300000667572,0.430000007152557,3.76999998092651,7.57000017166138,0.0,0.0,0.0,19.0,0.0,0.0,0.0,13.0,206.0,46.0,288.0,277.0,622.0,943.0,521.0,767.0,1637.0,220.6263810155085,1890.4285714285713,331.2375065029407,3384.3333333333335,2575.156176493637,8594.142857142857,6484.263191979267,2.210000018278756,1.680833118486299,5.61999997922352,4.244533640671202,0.0,0.0,19.714285714285715,28.063703044527614,180.0,123.07721153812349,219.71428571428572,81.68784953654223,695.3333333333334,220.3504784050476,697.4285714285714,132.0326438711997,1570.0
5553957443,2016-04-20,2713,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,0,0,148,598,1570,2284.0,1683.0,1397.0,1718.0,15482.0,3727.0,655.0,4832.0,10.1099996566772,2.4300000667572,0.430000007152557,3.16000008583069,69.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,249.0,206.0,46.0,226.0,756.0,622.0,943.0,647.0,1788.0,452.7261865631369,1927.2857142857142,361.78249187677864,6621.333333333333,7825.781515818937,9149.285714285714,6934.79342913413,4.323333243528985,5.110198742945117,5.982857048511493,4.5374797436579595,23.0,39.83716857408418,26.857142857142858,33.657235831385854,167.0,106.97195894251914,215.71428571428572,79.0584473363732,773.6666666666666,161.22758242104027,695.8571428571429,131.12898048795134,2066.0
5553957443,2016-04-21,12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47,42,177,801,2066,1570.0,2284.0,1683.0,2324.0,2713.0,15482.0,3727.0,17022.0,1.76999998092651,10.1099996566772,2.4300000667572,11.1199998855591,0.0,69.0,0.0,61.0,0.0,28.0,0.0,41.0,148.0,249.0,206.0,256.0,598.0,756.0,622.0,693.0,1845.6666666666667,383.7894387985859,1906.142857142857,379.9216711250836,7307.333333333333,7097.600322174625,8846.57142857143,7195.988763590051,4.7699999014536365,4.6363345508779785,5.784285604953753,4.708785467212801,23.0,39.83716857408418,26.857142857142858,33.657235831385854,201.0,50.68530358989675,204.57142857142858,82.77652071059994,658.6666666666666,85.14301693816897,688.8571428571429,135.40978370786036,2105.0
5553957443,2016-04-22,11682,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,25,16,270,781,2105,2066.0,1570.0,2284.0,2254.0,12346.0,2713.0,15482.0,16556.0,8.0600004196167,1.76999998092651,10.1099996566772,10.8599996566772,47.0,0.0,69.0,58.0,42.0,0.0,28.0,38.0,177.0,148.0,249.0,239.0,801.0,598.0,756.0,689.0,1973.3333333333333,365.90891398452345,1869.2857142857142,343.38594141563914,10180.333333333334,6654.27864860898,8178.571428571428,6493.30842373241,6.646666685740136,4.345921401770343,5.34714282410484,4.250634027508704,38.666666666666664,35.24674925909244,24.857142857142858,31.646108615060246,191.33333333333334,52.00320502943384,193.28571428571428,79.93270979541539,718.3333333333334,106.6130073365034,704.2857142857143,141.95505660327177,1776.0
5553957443,2016-04-23,4112,2.69000005722046,2.69000005722046,0.0,0.0,0.0,2.6800000667572,0.0,0,0,272,443,1776,2105.0,2066.0,1570.0,1831.0,11682.0,12346.0,2713.0,5771.0,7.63000011444092,8.0600004196167,1.76999998092651,3.76999998092651,25.0,47.0,0.0,0.0,16.0,42.0,0.0,0.0,270.0,177.0,148.0,288.0,781.0,801.0,598.0,521.0,1913.6666666666667,298.26218890991436,1848.0,319.3399442600315,8913.666666666666,5380.188131778789,7482.285714285715,5652.098893752824,5.820000171661377,3.5139865145340488,4.885714318071085,3.690907090477583,24.0,23.515952032609707,20.142857142857142,28.150953633512852,198.33333333333334,63.73643646559896,197.71428571428572,83.65945709783661,726.6666666666666,111.87641991650132,717.4285714285714,144.53933391163474,1507.0
5553957443,2016-04-24,1807,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,0,0,104,582,1507,1776.0,2105.0,2066.0,1397.0,4112.0,11682.0,12346.0,655.0,2.69000005722046,7.63000011444092,8.0600004196167,0.430000007152557,0.0,25.0,47.0,0.0,0.0,16.0,42.0,0.0,272.0,270.0,177.0,46.0,443.0,781.0,801.0,943.0,1982.3333333333333,179.75075335957118,1840.142857142857,320.5024329452267,9380.0,4574.285955206562,7245.285714285715,5769.380027763979,6.12666686375936,2.983996333775818,4.731428614684506,3.7671050995986426,24.0,23.515952032609707,20.142857142857142,28.150953633512852,239.66666666666666,54.28013755816517,195.42857142857142,80.95648448983184,675.0,201.16659762495362,706.2857142857143,163.91432140574162,2033.0
5553957443,2016-04-25,10946,7.19000005722046,7.19000005722046,0.0,2.9300000667572,0.569999992847443,3.69000005722046,0.0,51,11,201,732,2033,1507.0,1776.0,2105.0,1683.0,1807.0,4112.0,11682.0,3727.0,1.17999994754791,2.69000005722046,7.63000011444092,2.4300000667572,0.0,0.0,25.0,0.0,0.0,0.0,16.0,0.0,104.0,272.0,270.0,206.0,582.0,443.0,781.0,622.0,1796.0,299.5012520841945,1855.857142857143,296.9878945745256,5867.0,5166.132499268675,7409.857142857143,5562.792686788755,3.833333373069763,3.373578788405301,4.838571463312413,3.632641035814789,8.333333333333334,14.433756729740681,20.142857142857142,28.150953633512852,215.33333333333334,96.4226805960783,203.71428571428572,64.38611207839335,602.0,169.88525539316237,654.7142857142857,130.38623941417836,2093.0
